,정류소 번호,정류소 아이디,정류소 명,위도,경도,정류장 구분
419,11022,,팔송,35.2718703762,129.0923585646,
420,11023,,범어사지하철역,35.27167893,129.0930276625,
421,11024,,남산동새벽시장,35.2692020493,129.0892233991,
422,11032,,침례병원(남산역),35.2660656715,129.0928950989,
423,11033,,침례병원,35.2661309307,129.0922066492,
424,11035,,남산동럭키아파트,35.2656065445,129.0884115969,
425,11039,,남산소방서,35.2608263499,129.0874714763,
426,11042,,남산프라자,35.2631934454,129.0917031573,
427,11043,,남산프라자,35.262748121,129.0921917316,
428,11044,,두실지하철역,35.2581742704,129.0916140146,
429,11045,,두실지하철역,35.2581564437,129.0910919181,
430,11046,,선경3차아파트,35.2588001877,129.0878804946,
431,11048,,신동아아파트,35.2560827556,129.0875639149,
432,11049,,신동아아파트,35.2555489474,129.0890758672,
433,11050,,행림병원,35.2540030438,129.0916930221,
434,11051,,행림병원,35.2542436669,129.0906494981,
435,11052,,롯데캐슬 정문,35.2512000316,129.0888563656,
436,11053,,롯데캐슬정문,35.2513653555,129.0861535426,
437,11054,,롯데캐슬입구,35.25093838,129.0878369,
438,11056,,부산산업보건센터,35.2750166311,129.0928474133,
439,11057,,태광산업,35.2491229701,129.0921162212,
440,11061,,구서시장,35.2466167777,129.089040845,
441,11062,,구서시장,35.247126982,129.0887082395,
442,11063,,국민은행구서동지점,35.2447933775,129.0881914063,
443,11064,,국민은행구서동지점,35.2449934012,129.088751704,
444,11067,,금정구청 부산가톨릭대,35.2428845572,129.093500102,
445,11068,,금정구청.부산가톨릭대,35.2428545496,129.0923749659,
446,11069,,롯데마트,35.2403814182,129.0930851334,
447,11070,,롯데마트,35.2385925633,129.0921312296,
448,11071,,장전지하철역,35.2408502803,129.0882931585,
449,11073,,장전초등학교,35.2394931792,129.0862442242,
450,11074,,장전동어린이놀이터,35.2383634467,129.0863414858,
451,11075,,장전중앙교회,35.23521833,129.0861033,
452,11076,,장전1치안센터,35.2356717985,129.0878153773,
453,11077,,경남한신아파트,35.2359248116,129.0914536626,
454,11078,,경남한신아파트,35.2289449998,129.0907278492,
455,11079,,현대아파트,35.2331964483,129.0854739151,
456,11080,,부산대학정문,35.2322994051,129.0869971349,
457,11082,,부산대역,35.2310334864,129.0877381114,
458,11083,,부산대앞부산은행,35.23054667,129.0863967,
459,11085,,부산대학정문,35.2319546964,129.0850852857,
460,11088,,부산대학교후문,35.2291557915,129.0840356447,
461,11089,,부산대학교후문,35.2285712669,129.0853507823,
462,11090,,금정초등학교,35.2254857438,129.085679679,
463,11091,,금정초등학교,35.2267759617,129.0855987129,
464,11092,,금정초등학교,35.2270786778,129.08324351,
465,11093,,금정초등학교,35.226943792,129.0828656747,
466,11097,,식물원입구,35.2240289166,129.0816256492,
467,11102,,온천장지하철역,35.2219677135,129.0866853724,
468,11105,,부곡4동주민센터 온천장역,35.2201675913,129.0884084837,
469,11106,,부곡4동주민센터 온천장역,35.2206544351,129.0883537543,
470,11109,,부곡시장,35.2260597648,129.0916526324,
471,11110,,부곡2동,35.22869,129.0907067,
472,11113,,부곡대우아파트,35.2322619933,129.090411887,
