정류소 번호,정류소 아이디,정류소 명,위도,경도,정류장 구분
13090,198770403,선경아파트,35.17834833,129.1071633,시내
13091,212610101,배산역,35.17331413,129.0961722,시내
13097,193930101,한독아파트,35.17399114,129.0911337,시내
13101,193890301,신리삼거리,35.17458833,129.0875533,시내
13106,193660101,연제구청,35.17528116,129.0812469,시내
13109,193390201,연산시장.물만골역,35.17669,129.0856967,시내
13113,193380303,연산초등학교,35.17929123,129.0848775,시내
13119,193730101,연일시장,35.18559176,129.0851774,시내
13123,193490101,부산의료원,35.18825674,129.0605792,시내
13124,194360302,거제리대조연립,35.19398495,129.0733085,시내
13126,194370102,법원후문,35.19292209,129.0744356,시내
13128,194250301,법원검찰청정문,35.19109449,129.0733025,시내
13131,193500301,국가기록원.역사기록관,35.187199,129.0557,시내
13132,171730104,개인택시조합,35.18682793,129.0555449,시내
13134,171730103,초읍고개,35.18452576,129.0529442,시내
13135,194370201,남문초.연제우체국,35.19385717,129.0708109,시내
13136,194370202,현대쌍용아파트,35.19335862,129.068325,시내
13143,193820201,창신초등학교,35.19261118,129.0668612,시내
13144,193450201,연산중학교,35.18557667,129.0882633,시내
13149,193470301,엘지아파트,35.18539068,129.104409,시내
13152,193420401,거제역,35.18828694,129.0751889,시내
13159,194380101,수영강푸르지오아파트,35.18434803,129.1120074,시내
13163,194380201,연제예식장,35.18460744,129.1094452,시내
13164,193710301,연산자이아파트104동앞,35.19002451,129.0887698,시내
13165,193690201,연산자이아파트114동앞,35.18731512,129.0872181,시내
13166,193330301,연제자동차매매단지,35.18842667,129.077735,시내
13169,193780302,파크시티아파트입구,35.18800191,129.0985438,시내
13172,194420201,아시아드주경기장,35.19146527,129.0603379,시내
13174,193640301,사직119안전센터,35.19471672,129.0588502,시내
13177,193620202,연산교,35.19091375,129.0996479,시내
13179,171730401,연제공용버스차고지,35.1852428,129.0531722,시내
13180,213020201,월륜교차로,35.18359977,129.1140829,시내
13184,510480000,연제도서관입구.연산더샵,35.17477224,129.0847645,시내
13702,505770000,동해선교대역,35.19302011,129.0799477,시내
13704,505940000,연산역.연산교차로,35.18738497,129.0814286,시내
13706,505960000,연산역.연제초교,35.18393911,129.0800565,시내
13708,505780000,부산시청,35.17993786,129.0769142,시내
14001,198770402,망미우체국,35.17681333,129.107255,시내
14002,193650302,오양아파트,35.17712667,129.1073633,시내
14003,198770401,망미중앙시장,35.17564646,129.1076373,시내
14005,199490201,동원보라아파트,35.14224667,129.1029383,시내
14006,198790501,금호주유소,35.17259163,129.1090345,시내
14007,198790401,망미역,35.17188167,129.1072467,시내
14008,198690202,수영강변3차e편한세상,35.18063001,129.1161016,시내
14011,198710302,망미1파출소,35.173175,129.10026,시내
14015,198790201,수영아파트,35.17014333,129.1111167,시내
14022,199230301,민락수변공원,35.1562077,129.1322146,시내
14023,198740201,망미2동,35.17628607,129.117141,시내
14025,198750301,망미동우리은행,35.17296333,129.1173983,시내
14026,198750302,태창아파트,35.17171,129.1193883,시내
14028,198820201,미광운수,35.16986833,129.1197867,시내
14030,198940301,수영현대아파트.민락역,35.16615666,129.1235553,시내
14032,198930301,민락교,35.16041923,129.1285861,시내
14034,201090301,MBC방송국,35.15965839,129.1264155,시내
14036,199070102,민락동골목시장,35.15887667,129.1236667,시내
14038,199070101,동방시장,35.15869667,129.1218817,시내
14040,199060101,이화맨션,35.159705,129.1205417,시내
14042,199090202,화목아파트,35.16357667,129.1192317,시내
14044,199090201,민락아파트,35.16603,129.1183783,시내
14045,198710301,부산지방병무청,35.17282,129.1035033,시내
14046,199080301,수영교차로.수영역,35.16814833,129.1171617,시내
14048,199020301,수영사적공원,35.16882183,129.1132555,시내
14053,199040102,수영역,35.16356689,129.1145568,시내
14056,199030202,수영구보건소,35.16276189,129.1140306,시내
14059,211460301,광안역,35.15926167,129.1134283,시내
14060,199040301,광안시장.광안역,35.16012987,129.1134775,시내
14063,199370402,광안리입구,35.15687,129.1142133,시내
14065,199370401,광안리해수욕장,35.15543167,129.1166517,시내
14067,199070201,광안농협앞,35.15765025,129.1200219,시내
14070,199420104,수영중학교,35.15587,129.11277,시내
14072,199420102,광안2동우편취급국,35.15329167,129.1120817,시내
14073,199420101,금련산역,35.15215667,129.111695,시내
14076,199300101,광일맨션,35.15088167,129.1150517,시내
14078,199500101,수영구청,35.14705833,129.1121617,시내
14080,199420301,금련산청소년수련원,35.14767167,129.1104,시내
14083,199790101,남천역,35.14181,129.10774,시내
14084,198690201,수영강변1차e편한세상,35.17925,129.1170617,시내
14085,198690203,성지기업,35.17712775,129.117646,시내
14087,199790301,대남교차로.남천역,35.1406685,129.1062846,시내
14095,199350201,KBS방송국,35.144115,129.1098683,시내
14097,199370301,서호병원,35.15221167,129.1159533,시내
14099,198980301,센텀비치푸르지오,35.15917833,129.1304383,시내
14101,199750302,남천해변시장,35.13839641,129.107631,시내
14102,199750301,메가마트남천점,35.137365,129.1090733,시내
14103,198950201,수영만아이파크,35.162071,129.130167,시내
14105,198690101,수영강변e-편한세상,35.18122528,129.1161613,시내
14106,199670201,원정빌라,35.18027167,129.1151383,시내
14111,199720201,고려제강,35.1778993,129.11665,시내
14114,198730101,수영성당,35.17517,129.11863,시내
14118,199660201,민락동차고지,35.15766507,129.1257082,시내
14119,199150201,진로비치아파트,35.1570121,129.1264867,시내
14120,199550301,진로아파트2단지 정문,35.15645355,129.1276666,시내
14121,199170201,진로아파트2단지옆,35.15684893,129.1282658,시내
14124,507000000,민락매립지공영주차장,35.15507076,129.1277677,시내
15001,208950201,삼락동,35.1951513,128.9853925,시내
15004,201200101,모라119안전센터,35.19146433,128.9923462,시내
15007,201350101,모라역,35.19035698,128.9891199,시내
15008,201720401,주물공단입구,35.15153,128.9785767,시내
15010,194790301,금강화학,35.19032477,128.980112,시내
15012,201350301,모라사거리,35.18769499,128.9875312,시내
15014,201250601,모라동새마을금고앞,35.18817723,128.9884661,시내
15015,201210701,모라1동행정복지센터,35.18680414,128.9897856,시내
15016,211980302,모라우성아파트,35.18938244,128.9911652,시내
15018,211980301,모라새마을금고,35.18756868,128.9906568,시내
15022,201400301,모라주공1단지,35.18476333,128.9933217,시내
15024,196040101,모라주공아파트,35.18464392,129.0011618,시내
15028,201240101,부산은행모라동지점,35.18469273,128.9867862,시내
15030,201490101,서부주유소,35.18437332,128.9768961,시내
15033,201380202,청소년지원센터.모덕역,35.18175339,128.9858094,시내
15035,201460301,자유아파트,35.18123059,128.9883521,시내
15037,201410101,부산북부고용노동지청,35.1790664,128.9886219,시내
15039,201240301,북부면허시험장,35.1784041,128.9849583,시내
15041,195170301,삼락동주민센터,35.17752795,128.9765519,시내
15045,201240302,덕포역.덕포2동행정복지센터,35.17480742,128.9841008,시내
15047,201410301,서부산공업고등학교,35.17577297,128.9883721,시내
15049,201220201,덕포초.부산도서관,35.17347782,128.9862831,시내
15051,201230301,덕포시장,35.17183753,128.9830657,시내
15053,194980102,덕포시장.덕포역,35.17250446,128.983623,시내
15055,201420301,남영아파트,35.17121609,128.98828,시내
15056,201610101,신라대학교입구,35.17011792,128.9886419,시내
15060,194940101,삼락생태공원,35.17040595,128.9771333,시내
15063,202010201,한신아파트 1차,35.16845833,128.980535,시내
15064,202000101,동원아파트앞,35.16751,128.977885,시내
15065,194550301,사상초등학교,35.16689185,128.9825626,시내
15068,201710101,괘법르네시떼역.르네시떼,35.16378333,128.97697,시내
15070,201620401,서부시외버스터미널.사상역,35.16230167,128.9839183,시내
15077,201600101,능인사,35.16615719,128.9890019,시내
15079,194540303,사상근린공원,35.15808993,128.9932944,시내
15081,194570301,삼대한의원,35.15897817,128.9879913,시내
15083,201620301,신한은행,35.16090167,128.9841833,시내
15084,194520101,산업용품상가,35.159685,128.9758833,시내
15085,201750301,감전동수문앞,35.15747648,128.9739304,시내
15087,194950101,KEB하나은행,35.15929833,128.9839917,시내
15088,201620302,감전교회,35.15840333,128.98377,시내
15089,194580302,성광약국,35.15753665,128.9847571,시내
15091,195260101,감전시장,35.15668167,128.9834933,시내
15093,194580301,감전초등학교,35.156795,128.98683,시내
15095,195130201,북부산세무서.감전역,35.1550072,128.9907053,시내
15099,201600103,사상종합복지관,35.15586497,128.9948053,시내
15100,194540302,주감중학교,35.15549786,128.9955049,시내
15101,194540301,백양마을,35.15406061,128.997899,시내
15103,195310301,주감초등학교,35.15295226,129.0010726,시내
15105,194680301,보훈병원,35.15278183,129.0043653,시내
15109,172300201,신주례엘지아파트,35.15383443,129.0157336,시내
15111,194660302,경남정보대.냉정역,35.15154804,129.0129038,시내
15115,201560101,좋은삼선병원,35.15072713,129.0088707,시내
15116,201560301,럭키아파트(주례역),35.15088774,129.0047552,시내
15117,201560302,럭키아파트.주례역,35.15086553,129.0045604,시내
15121,201530402,주례1동주민센터,35.15167523,128.9974513,시내
15124,194450101,주례사거리,35.14912833,128.9999617,시내
15128,194770202,부산구치소,35.14960766,128.994239,시내
15129,201530302,사상전화국,35.14991406,128.992322,시내
15131,195270101,사상구청,35.15279167,128.990365,시내
15134,195110201,학장입구,35.14988306,128.9862193,시내
15136,201730101,대풍주유소,35.15249,128.9824667,시내
15137,201730102,새벽시장,35.15425167,128.9829017,시내
15141,201690101,낙동대교입구,35.15234833,128.9763833,시내
15143,195290301,감전동,35.14919741,128.9711504,시내
15145,194510301,경북철강,35.14666472,128.980784,시내
15147,195050301,학장초등학교,35.14563667,128.9845967,시내
15153,194450402,학장,35.14577,128.9929117,시내
15154,194460201,동양아파트,35.1448,128.9911867,시내
15155,194460101,학장교차로,35.1448066,128.988458,시내
15157,201650101,여성문화회관,35.14020955,128.9896003,시내
15158,201650103,구덕고교,35.13927882,128.9915026,시내
15159,194430101,구학초등학교,35.13706681,128.9945922,시내
15165,201640101,학장교,35.14147166,128.9838217,시내
15167,201640301,학장중학교,35.140117,128.981701,시내
15169,202040101,유유철강,35.14246667,128.9799017,시내
15171,202040301,케스텍코리아,35.13998167,128.9777867,시내
15175,195080101,엄궁중학교,35.13670048,128.9762982,시내
15177,195100101,경동스틸,35.13641333,128.9748417,시내
15179,195100301,엄궁정비,35.13659833,128.9711983,시내
15180,201890401,부산은행사상공단지점,35.14197667,128.9701567,시내
15181,201860301,샤니케익,35.14407333,128.9698067,시내
15185,201910102,중고차매매시장,35.13404956,128.9713645,시내
15186,201930202,엄궁럭키아파트,35.133128,128.973805,시내
15187,201930101,엄궁삼거리,35.13190118,128.9721839,시내
15189,201950102,엄궁시장,35.12979667,128.9711267,시내
15191,195000301,럭키슈퍼,35.15548833,128.978945,시내
15196,201930201,엄궁사거리,35.13159925,128.9726752,시내
15198,195360401,엄궁한신1차아파트,35.125645,128.9676467,시내
15200,201940101,엄궁동주민센터,35.12865068,128.9703011,시내
15203,201250301,신모라입구,35.18641682,128.9895132,시내
15206,201740101,명성레이저,35.14958951,128.9818567,시내
15209,201320201,모라주공3.4단지,35.18606015,128.9994031,시내
15217,201920101,엄궁아파트,35.13006911,128.9735937,시내
15218,194690101,엄궁초등학교.동백맨션,35.129279,128.975808,시내
15220,194700203,코오롱아파트정문,35.12733833,128.9781867,시내
15221,194700201,코오롱아파트후문,35.12582333,128.9768133,시내
15222,194700204,대동아파트,35.123508,128.973987,시내
15223,194720301,한신아파트후문,35.12333167,128.9723533,시내
15224,194720303,한신아파트정문,35.12421833,128.97076,시내
15226,196080101,파라곤호텔,35.162355,128.9819517,시내
15227,194990401,제일약국,35.155115,128.98096,시내
15229,195240301,덕포청구아파트,35.16926333,128.9903767,시내
15231,195250101,한전북부산지점,35.16866833,128.990735,시내
15233,196060202,감전동주민센터,35.15516667,128.9804767,시내
15235,201950201,엄궁동부산은행,35.12865167,128.97142,시내
15237,201950202,엄궁초등학교,35.12845,128.9731233,시내
15238,194900101,엄궁롯데캐슬,35.12851667,128.974695,시내
15245,194700102,동백맨션,35.12932667,128.975875,시내
15246,194740101,쌍용스윗닷홈,35.124565,128.9754717,시내
15248,195040401,진흥스틸,35.14765,128.983945,시내
15249,201620101,코레일사상역,35.162752,128.988286,시내
15253,195460101,대학당약국,35.15626,128.98202,시내
15254,194570302,사상우체국,35.1605379,128.986449,시내
15256,209040201,감전동종점,35.15694814,128.9795052,시내
15258,194950402,서감초등학교,35.15797059,128.9832594,시내
15259,194950401,산업용품유통상가,35.15852909,128.9801021,시내
15261,208960201,신라대학교,35.16702596,128.9950596,시내
15269,194470301,국제식품,35.1935112,128.9832971,시내
15271,202040403,화진철강,35.14215361,128.9773489,시내
15273,202040402,학장자동차운전학원,35.14276184,128.975696,시내
15275,202040401,진성철강,35.14419525,128.9717919,시내
15277,202010202,한신아파트 2차,35.16917325,128.978999,시내
15280,194860201,엄궁농산물도매시장,35.12684941,128.9666843,시내
15281,194800302,(주)대정.성지,35.18635312,128.9772696,시내
15283,201530403,온골마을입구,35.15263019,128.9955946,시내
15285,195010101,부산전문장례식장,35.15470903,128.9734968,시내
15288,504490000,운수사입구,35.18586412,129.0037232,시내
15289,506680000,우신모라아파트,35.18496203,128.9912149,시내
16001,202590101,공수.양경마을,35.18378945,129.2104474,시내
16002,197160201,당사.공수마을,35.185925,129.2111283,시내
16003,197160102,용궁사.국립수산과학원,35.19370038,129.21981,시내
16005,202930101,무양,35.22787595,129.2253379,시내
16006,196200102,안평.고촌,35.23776218,129.1730493,시내
16007,196250101,농업기술센터,35.25301246,129.192542,시내
16008,202430101,후동입구,35.26091,129.227855,시내
16009,202160102,동해선일광역,35.26574333,129.233515,시내
16010,196630101,이천,35.26655,129.238239,시내
16012,196670102,온정,35.28374333,129.2565483,시내
16013,196710202,동백,35.28972,129.25714,시내
16014,196690102,칠암,35.29858333,129.2585,시내
16015,196740102,문동,35.3065,129.256935,시내
16016,196750201,묘관음사입구,35.32128167,129.2662117,시내
16017,197470101,월내초등학교,35.32924026,129.2819229,시내
16018,197560401,부산장안고등학교,35.3206519,129.2373011,시내
16019,212290301,내덕입구,35.32210333,129.2326033,시내
16020,196940201,기장구조대,35.32458541,129.2126586,시내
16021,196930202,예림마을,35.32518695,129.2063019,시내
16022,196930201,서편마을,35.32440363,129.2027292,시내
16023,196470201,독점마을,35.32350167,129.2008433,시내
16024,196460201,강변마을,35.32251,129.19393,시내
16025,196450201,가화테라스1차,35.321305,129.1897067,시내
16028,197340301,매곡리,35.31653492,129.1763902,시내
16030,196830101,웅천,35.28943833,129.1681533,시내
16031,197270201,석길,35.28724615,129.1641734,시내
16033,196850201,철마면행정복지센터,35.27435,129.1505733,시내
16034,197100101,구칠,35.26105833,129.1705817,시내
16035,197130101,보림,35.27175432,129.1598485,시내
16036,197110101,점현,35.26592667,129.1647183,시내
16037,209230301,덕산마을,35.32279588,129.1833841,시내
16038,212400103,신동아파밀리에후문,35.32660386,129.1766596,시내
16039,212400101,평전마을,35.32825667,129.1739967,시내
16040,196480204,산막입구,35.33054322,129.1719469,시내
16041,196510301,정원초등학교,35.33199538,129.1668846,시내
16042,196510302,모전마을,35.3370626,129.1636874,시내
16043,215090101,모전초등학교,35.3392919,129.1625725,시내
16044,196520202,정관고개,35.34539625,129.1588411,시내
16045,196550201,백운제1공원,35.35057115,129.1584835,시내
16046,196560201,두명마을,35.35554632,129.14832,시내
16047,196750202,임랑삼거리,35.31687929,129.258899,시내
16049,196940101,광명사입구,35.32134333,129.22826,시내
16050,202460101,오신,35.20774068,129.2088725,시내
16051,184490102,내리,35.20069317,129.2067866,시내
16052,197160101,동부산관광단지,35.19108669,129.2152701,시내
16053,196660101,이동수산,35.27215313,129.2506457,시내
16054,196780101,이동,35.27191757,129.2440587,시내
16057,196750101,기장문화예절학교,35.32374167,129.272565,시내
16060,202120201,무곡,35.22740833,129.2150233,시내
16063,196650201,동부산농협,35.26648167,129.2355433,시내
16064,196740101,새끝,35.30907,129.2595717,시내
16065,197150202,기차여행,35.20899607,129.2231181,시내
16066,197420101,곰내재,35.30667167,129.1723483,시내
16067,196300201,연화교차로,35.21743445,129.210872,시내
16070,197170201,연서교회,35.21487363,129.2222595,시내
16072,202710201,좌동리교차로,35.31749,129.2418967,시내
16074,202160101,일광해수욕장입구,35.26253833,129.2317,시내
16078,197170102,해광사,35.2053903,129.224034,시내
16079,197140101,동암정문,35.196305,129.2222267,시내
16080,197140102,동암후문,35.19803667,129.2232683,시내
16082,197180102,연화리,35.22005333,129.2267317,시내
16083,196550202,용천사,35.352489,129.1546784,시내
16084,196260101,만화리영락동산,35.25028827,129.1894075,시내
16085,197190101,신암,35.21829333,129.2255033,시내
16086,196480202,정관읍사무소.기장소방서,35.32509347,129.1805875,시내
16087,196700201,문중,35.30196333,129.2574667,시내
16089,197170202,서암,35.21574167,129.2235867,시내
16091,197040301,고원1차아파트,35.33218,129.283045,시내
16092,209380301,고원3차아파트,35.33806009,129.2837559,시내
16093,209240101,중앙중학교,35.32211333,129.18477,시내
16095,202590102,공수.당사마을,35.18669507,129.2116863,시내
16268,,삼덕입구,35.27092528,129.2313569,
16271,,장안제일고등학교,35.31450005,129.2432967,
16273,,현진에버빌후문사거리,35.33553546,129.1692764,
16274,,현진에버빌 후문 사거리,35.33545785,129.1688712,
16288,,정관주민자치회관,35.32327262,129.1724756,
16289,,동일스위트1차,35.32414743,129.1714324,
16290,,부산프리미엄아울렛,35.32196324,129.234095,
16291,,달산초등학교,35.31960328,129.1860225,
16293,,신정초등학교,35.33155618,129.1667821,
16295,,동일스위트3차,35.33837181,129.1685741,
16301,,LH4단지,35.32089366,129.1913628,
16302,,동원로얄듀크1차 아파트,35.31873431,129.1919894,
16305,,정관산단입구,35.31696772,129.1866589,
16312,,용소삼거리,35.34096932,129.2497197,
16333,,국립부산과학관,35.20298022,129.213557,
16338,,월내시장(길천방향),35.32639404,129.2768241,
16339,,월내시장(임랑방향),35.32659185,129.2769427,
16342,,임랑마을,35.31780189,129.2615,
16351,,달산마을,35.32321896,129.1912351,
16353,,옛터어린이공원입구,35.32321896,129.1912351,
16355,,정관농협기업지점,35.32123886,129.1764934,
16384,,비스타동원1차,35.26629852,129.2269273,
16503,,기장도서관,35.25012157,129.2168723,
16508,,기장지구대,35.24619571,129.2170469,
16510,,기장중학교,35.24404451,129.2169215,
16516,,죽성사거리,35.23996,129.220265,
16518,,청강사거리(해운대방향),35.23678719,129.2180205,
16519,,기장2주공,35.23488386,129.216584,
16521,,한신아파트,35.24951621,129.2136337,
16522,,이진아파트,35.25027345,129.2090875,
16523,,만화리입구,35.25272769,129.2053867,
16528,,대라리사거리,35.23865117,129.2135826,
16530,,청강사거리(기아자동차앞),35.23618522,129.21727,
16533,,기장군청,35.244755,129.2208317,
16534,,기장전화국,35.24199693,129.2133321,
16535,,청강사거리(씨앤스타빌앞),35.23721017,129.2189938,
16536,,기장시장,35.24490541,129.2167408,
16540,,기장1주공,35.23806541,129.2127319,
16542,,기장체육관,35.25206693,129.2232238,
16546,,교리초등학교,35.25428723,129.2164263,
16547,,기장교리아파트,35.2532112,129.2139815,
16549,,기장초등학교,35.24388124,129.2134661,
16550,,아름공원,35.24141701,129.2143488,
16551,,기장성당,35.24103497,129.2179823,
16557,,교리,35.25251274,129.2140505,
16562,,청강사거리(탐라포크앞),35.23647339,129.2175407,
92443,,송정방근마을(세계로교회),35.09954128,128.8420789,
번호없음,,국내선,35.17079848,128.9506443,
번호없음,,김해공항 국제선,35.17394928,128.94719,
15072,,서부시외버스터미널,35.1632368,128.9840366,
15095,,북부산세무서(감전역),35.1550072,128.9907053,
15097,,북부산세무서,35.15499927,128.9915569,
15109,,신주례LG아파트,35.15388422,129.0157011,
15111,,경남정보대,35.15161316,129.0127978,
15115,,삼선병원,35.15064549,129.0086445,
15119,,럭키아파트(주례),35.15014199,129.0026047,
15168,,학장중학교-1,35.14011579,128.9816228,
15175,,엄궁중학교-1,35.13677747,128.9764149,
15186,,엄궁 럭키아파트,35.13307568,128.9739114,
15224,,한신아파트 정문,35.12431945,128.9707327,
15261,,신라대종점,35.17234687,128.9983565,
15282,,대정. 성지,35.18648573,128.9782826,
16001,,공수,35.18390461,129.2104795,
16002,,당사양경마을,35.19543572,129.2215639,
16006,,안평고촌,35.23776198,129.1730463,
16007,,농업기술센터(기장방면),35.25301778,129.1924934,
16009,,일광역,35.26571288,129.2337339,
16033,,철마면사무소(기장방향),35.27428368,129.1503065,
16038,,신동아파밀리에 후문,35.32567946,129.1759741,
14007,,망미지하철역,35.17197977,129.1073042,
14008,,수영강변3차 e-편한세상,35.18006517,129.1165816,
14011,,망미중소 기업은행,35.17335166,129.1002985,
14012,,망미중소기업은행,35.17330665,129.0994383,
14030,,수영현대아파트,35.16621107,129.1235618,
14046,,수영교차로,35.16822452,129.1170304,
14059,,광안지하철역,35.15932356,129.1131988,
14060,,광안시장(광안역),35.15832656,129.1168187,
14067,,광안농협,35.15746862,129.1197991,
14072,,공무원교육원,35.15317812,129.1122294,
14082,,금련산청소년수련,35.14702955,129.1105032,
14083,,남천지하철역,35.14171236,129.1078905,
14084,,수영강변1차 e-편한세상,35.1794407,129.1169,
14102,,메가마트 남천점,35.13759118,129.1089789,
15004,,모라1동주민센터,35.19195589,128.9926106,
15007,,모라지하철역,35.18997995,128.989259,
15027,,동원아파트(모라),35.18323699,128.9897162,
15034,,청소년지원센터(모덕역),35.17443528,128.9856076,
15037,,북부노동청,35.17891675,128.9888949,
15047,,부산에너지과학고교,35.17571991,128.988682,
13012,,"법원,검찰청(거제역)",35.18921605,129.0751294,
13016,,"법원, 검찰청",35.190192,129.0707241,
13026,,경남아파트.농산물품질관리,35.1865002,129.0715745,
13027,,경남아파트.농산물품질관리원,35.1872337,129.0728878,
13029,,삼정그린코아아파트,35.18897352,129.0619041,
13031,,거제해맞이역,35.18177491,129.069405,
13033,,거제리,35.18226467,129.0703946,
13035,,양정유림아파트,35.17663938,129.0674462,
13051,,연산지하철역,35.18618258,129.0805528,
13057,,연산농협,35.18935036,129.0858657,
13059,,연산1치안센터,35.19147222,129.0882436,
13072,,경상대학 서문,35.1855516,129.097733,
13082,,부산소방본부,35.18522072,129.1074395,
13091,,배산지하철역,35.17319673,129.0959211,
13702,,동해선 교대역,35.19271914,129.0799215,
12012,,대사리2구,35.21803088,128.9365569,
12013,,원예시험장,35.21672205,128.9404986,
12015,,평강,35.21397505,128.9487171,
12017,,"강서복지회관,우편집중국",35.21487944,128.9592626,
12028,,경전철 덕두역,35.18131954,128.9541054,
12032,,강서구청지하철역,35.21085717,128.9805811,
12068,,녹산폐기물매립장,35.08962371,128.8666175,
12101,,경일중학교,35.11360109,128.924386,
12254,,호산나교회,35.08302567,128.9093764,
12264,,부산지방중소기업청,35.08918286,128.8555987,
12273,,"퀸덤1,2단지",35.08716652,128.9042074,
12281,,극동스타클래스아파트/퀸덤3단지,35.08637231,128.8998465,
12401,,두산위브아파트,35.08251465,128.8977625,
12413,,금강 협성아파트,35.1503127,128.8358947,
12473,,"명지초교, 명지중학교",35.10384125,128.9263356,
12509,,LH오션타운,35.0961675,128.914569,
12518,,더에듀팰리스부영,35.11163195,128.9179415,
11006,,부산종합터미널,35.28366544,129.0943174,
11007,,노포동부산종합버스터미널,35.28391559,129.0964875,
11010,,범어사지하철역,35.27407065,129.0924725,
11032,,침례병원(남산역),35.26606567,129.0928951,
11033,,침례병원,35.26613093,129.0922066,
11039,,남산소방서,35.26082635,129.0874715,
11044,,두실지하철역,35.25817427,129.091614,
11052,,롯데캐슬 정문,35.25120003,129.0888564,
11057,,태광산업,35.24912297,129.0921162,
11061,,구서시장,35.24661678,129.0890408,
11063,,국민은행구서동지점,35.24479338,129.0881914,
11067,,금정구청 부산가톨릭대,35.24288456,129.0935001,
11071,,장전지하철역,35.24085028,129.0882932,
11080,,부산대학정문,35.23229941,129.0869971,
11102,,온천장지하철역,35.22196771,129.0866854,
11105,,부곡4동주민센터 온천장역,35.22016759,129.0884085,
11110,,부곡2동,35.22869,129.0907067,
11129,,서1동 새마을금고,35.21661549,129.0985802,
11136,,동상초등학교(서동역),35.21243813,129.1072144,
11145,,서금지구대(금사역),35.21610012,129.116483,
10055,,사남 초등학교,35.09663282,128.9809356,
10063,,사하전화국,35.10037361,128.981406,
10068,,사하구청,35.10283587,128.9751314,
10072,,하단오병원,35.10493302,128.9703151,
10096,,을숙도,35.10801,128.9473,
10108,,"가락타운2,3단지",35.10163489,128.9594573,
10115,,신평지하철역,35.09421684,128.9609345,
10162,,장림삼거리,35.07999,128.9773,
10166,,장림현대아파트,35.07508913,128.9765084,
10171,,주공2지구,35.0677,128.9793,
10177,,다대푸르지오,35.06052923,128.974313,
10185,,다대수협,35.05619159,128.972027,
10226,,장림시장교차로,35.08280756,128.9658715,
9136,,센텀시티역 벡스코,35.16751936,129.1337732,
9190,,센텀피오레아파트,35.19294,129.1186,
9199,,장산중학교,35.1984026,129.118236,
9200,,반여1동주민센터/장산초등학교,35.20065668,129.119428,
9202,,삼어교입구,35.20392695,129.120096,
9228,,반송우체국,35.22558445,129.147513,
9239,,반송(동부산대학역),35.2329683,129.1541011,
9253,,스펀지,35.16525454,129.1621888,
9344,,동해남부선 해운대역,35.18177546,129.1779068,
9703,,동해선 재송역,35.19051122,129.1204106,
9707,,동부지청어귀 교차로,35.18256695,129.1224645,
9709,,동해선 센텀역,35.1796634,129.1253903,
9715,,동해선 벡스코역,35.17179239,129.133856,
9717,,벡스코 시립미술관,35.17027313,129.1376277,
9718,,올림픽교차로 환승센터,35.17004271,129.1373057,
10011,,부일전자디자인고,35.08994149,128.9994065,
8064,,덕천교차로(호포),35.21218555,129.0048207,
8069,,구포지하철역,35.20610008,128.9967189,
8087,,구 남 역,35.19678176,128.9951648,
8088,,구남역,35.19692519,128.9950248,
8098,,구포시장입구,35.20457914,129.00295,
8119,,덕천지하철역,35.21102948,129.0079389,
8124,,숙등지하철역,35.21187718,129.0132778,
8130,,남산정지하철역,35.21311575,129.0230104,
8150,,만덕삼성아파트,35.2120925,129.0365707,
8171,,청우파크맨션,35.21002225,129.0169731,
8191,,구포유림아파트,35.19803681,129.0029142,
9006,,동해남부선송정역,35.1840371,129.2012204,
9019,,미포문텐로드입구,35.16130212,129.1725415,
9038,,부흥고등학교.해운대백병원,35.17346929,129.1823927,
9039,,아세안문화원,35.17486983,129.1811077,
7052,,지게골지하철역,35.13461832,129.0756943,
7053,,지게골지하철,35.13506,129.0757,
7061,,못골시장(수영),35.13484,129.0888,
7064,,대연동 부산은행,35.13426183,129.0944425,
7077,,우암2동새마을금고,35.12528,129.0703,
7097,,부산외대우암동캠퍼스,35.1224895,129.083589,
7112,,동명대학교 후문,35.12088794,129.0982109,
7120,,동명대학교 정문,35.12220902,129.0995127,
7156,,청구APT,35.15205067,129.0907033,
7157,,삼익그린아파트,35.15224219,129.0875566,
7159,,대우APT,35.15032473,129.0893844,
7168,,국제금융센터,35.1453277,129.0664835,
8024,,수정지하철역,35.22285,129.0091,
8030,,율리지하철역,35.24692,129.013,
8046,,북구보건소 인도네시아센터,35.23917,129.0143,
8047,,화신중학교,35.23762927,129.0125504,
8051,,대림아파트(구포),35.23187905,129.0131516,
8057,,화명주공후문,35.22513509,129.0102428,
8060,,수정강변타운,35.22035,129.0077,
6076,,메가마트 동래점 (6716동일),35.20287106,129.0809766,
6079,,동래지하철역,35.20391,129.0782,
6082,,동래역(내성교차로),35.20371078,129.0783527,
6087,,미남교차로,35.20752417,129.0711359,
6093,,미남지하철역,35.20366071,129.0660228,
6100,,안남초교,35.19202393,129.107166,
6108,,사직2동주민센터(삼익A후문방면),35.20024617,129.0573343,
6109,,사직2동주민센터(사직초등학교방면),35.20024617,129.0573343,
6141,,구)송월타울,35.19980078,129.0775539,
6142,,(구)송월타올,35.20032,129.078,
6170,,안락경동아파트입구,35.19218722,129.1047312,
6195,,충렬사.서원시장,35.20129422,129.0982331,
6197,,충렬사서원시장,35.20036936,129.0982185,
